 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F547M
 -5.8816 -5.5512 -5.2897 -5.0990 -4.9632 -4.8398 -4.6465 -4.2233 -3.5890 -2.9000
 -2.2831 -1.8053 -1.4573 -1.2073 -1.0219 -0.7094 -0.4973 -0.3419 -0.2261 -0.1359
 -0.0633 -0.0044
 -5.8092 -5.4308 -5.1091 -4.8523 -4.6593 -4.5088 -4.3466 -4.0515 -3.5526 -2.9460
 -2.3598 -1.8747 -1.5083 -1.2402 -1.0416 -0.7154 -0.5008 -0.3439 -0.2283 -0.1404
 -0.0708 -0.0146  0.0306  0.0670
 -5.7011 -5.3209 -4.9756 -4.6746 -4.4244 -4.2238 -4.0513 -3.8351 -3.4646 -2.9588
 -2.4228 -1.9475 -1.5696 -1.2845 -1.0711 -0.7267 -0.5085 -0.3493 -0.2324 -0.1454
 -0.0779 -0.0241  0.0189  0.0534  0.0809  0.1022  0.1165  0.1220  0.1211  0.1144
 -5.3340 -5.0381 -4.7568 -4.4864 -4.2320 -3.9988 -3.7896 -3.5903 -3.3206 -2.9245
 -2.4593 -2.0115 -1.6332 -1.3354 -1.1082 -0.7422 -0.5188 -0.3576 -0.2382 -0.1505
 -0.0843 -0.0326  0.0083  0.0406  0.0661  0.0865  0.1012  0.1093  0.1104  0.1048
  0.0934
 -4.9604 -4.5995 -4.3208 -4.1044 -3.9203 -3.7424 -3.5551 -3.3516 -3.1275 -2.8300
 -2.4517 -2.0516 -1.6881 -1.3873 -1.1498 -0.7615 -0.5308 -0.3675 -0.2456 -0.1559
 -0.0899 -0.0397 -0.0009  0.0290  0.0520  0.0697  0.0827  0.0914  0.0954  0.0925
  0.0824
 -4.8278 -4.4000 -4.0326 -3.7412 -3.5168 -3.3393 -3.1854 -3.0342 -2.8600 -2.6390
 -2.3582 -2.0364 -1.7147 -1.4270 -1.1879 -0.7819 -0.5422 -0.3769 -0.2529 -0.1608
 -0.0937 -0.0445 -0.0076  0.0199  0.0401  0.0548  0.0653  0.0723  0.0762  0.0754
  0.0687
 -4.8867 -4.3890 -3.9592 -3.5929 -3.2926 -3.0523 -2.8569 -2.6866 -2.5210 -2.3425
 -2.1363 -1.8988 -1.6561 -1.4241 -1.2126 -0.8082 -0.5576 -0.3888 -0.2630 -0.1681
 -0.0988 -0.0491 -0.0134  0.0122  0.0299  0.0416  0.0488  0.0531  0.0548  0.0535
  0.0493
 -5.0262 -4.4968 -4.0169 -3.5923 -3.2288 -2.9245 -2.6727 -2.4612 -2.2745 -2.0969
 -1.9112 -1.7168 -1.5192 -1.3313 -1.1636 -0.8238 -0.5744 -0.4010 -0.2734 -0.1762
 -0.1042 -0.0529 -0.0173  0.0069  0.0224  0.0313  0.0352  0.0359  0.0345  0.0313
  0.0242
 -5.1791 -4.6470 -4.1414 -3.6802 -3.2693 -2.9127 -2.6093 -2.3525 -2.1331 -1.9395
 -1.7594 -1.5837 -1.4104 -1.2461 -1.0409 -0.8287 -0.5926 -0.4135 -0.2841
 [Fe/H] =  0.25 [alpha/Fe] = 0.40 BC value = F547M
 -6.4973 -6.3946 -6.3183 -6.2162 -6.0365 -5.7380 -5.2875 -4.6591 -3.8740 -3.0854
 -2.3828 -1.8702 -1.5175 -1.2688 -1.0833 -0.7629 -0.5409 -0.3729 -0.2368
 -6.1852 -6.0422 -6.0955 -6.1949 -6.1937 -5.9735 -5.4390 -4.6163 -3.8176 -3.0428
 -2.3624 -1.8541 -1.4972 -1.2444 -1.0568 -0.7368 -0.5181 -0.3551 -0.2288 -0.1264
 -5.9557 -5.7516 -5.6213 -5.5485 -5.4994 -5.4206 -5.1984 -4.6024 -3.8272 -3.0769
 -2.4090 -1.8910 -1.5172 -1.2508 -1.0546 -0.7272 -0.5078 -0.3467 -0.2245 -0.1274
 -0.0481
 -5.8101 -5.5381 -5.3399 -5.2122 -5.1325 -5.0557 -4.9025 -4.5048 -3.8473 -3.1411
 -2.4897 -1.9585 -1.5648 -1.2791 -1.0694 -0.7281 -0.5061 -0.3444 -0.2239 -0.1302
 -0.0546  0.0070
 -5.7360 -5.4005 -5.1363 -4.9387 -4.8057 -4.7088 -4.5908 -4.3303 -3.8368 -3.2020
 -2.5804 -2.0451 -1.6315 -1.3244 -1.0978 -0.7364 -0.5102 -0.3466 -0.2259 -0.1341
 -0.0613 -0.0024  0.0453  0.0835
 -5.6925 -5.3208 -5.0039 -4.7424 -4.5428 -4.3981 -4.2771 -4.1008 -3.7533 -3.2349
 -2.6615 -2.1364 -1.7099 -1.3827 -1.1378 -0.7510 -0.5185 -0.3524 -0.2299 -0.1386
 -0.0678 -0.0112  0.0344  0.0710  0.1000  0.1218  0.1357  0.1402  0.1384  0.1301
 -5.4820 -5.1621 -4.8636 -4.5882 -4.3482 -4.1490 -3.9892 -3.8382 -3.6007 -3.2113
 -2.7160 -2.2201 -1.7908 -1.4490 -1.1871 -0.7711 -0.5297 -0.3610 -0.2360 -0.1436
 -0.0737 -0.0190  0.0246  0.0592  0.0866  0.1081  0.1230  0.1302  0.1296  0.1228
  0.1097
 -5.0377 -4.7529 -4.5268 -4.3256 -4.1295 -3.9374 -3.7528 -3.5793 -3.3933 -3.1142
 -2.7218 -2.2800 -1.8661 -1.5175 -1.2424 -0.7966 -0.5433 -0.3716 -0.2440 -0.1493
 -0.0791 -0.0257  0.0160  0.0486  0.0741  0.0934  0.1070  0.1156  0.1178  0.1126
  0.1011
 -4.8120 -4.4333 -4.1292 -3.8998 -3.7276 -3.5886 -3.4596 -3.3212 -3.1587 -2.9434
 -2.6506 -2.2865 -1.9109 -1.5736 -1.2937 -0.8239 -0.5571 -0.3818 -0.2522 -0.1548
 -0.0833 -0.0303  0.0097  0.0403  0.0635  0.0805  0.0921  0.0990  0.1015  0.0990
  0.0897
 -4.7909 -4.3498 -3.9705 -3.6572 -3.4107 -3.2220 -3.0741 -2.9481 -2.8287 -2.6819
 -2.4784 -2.2146 -1.9136 -1.6141 -1.3444 -0.8590 -0.5761 -0.3950 -0.2633 -0.1633
 -0.0892 -0.0353  0.0040  0.0329  0.0540  0.0687  0.0778  0.0825  0.0834  0.0820
  0.0742
 -4.8950 -4.4121 -3.9758 -3.5979 -3.2807 -3.0218 -2.8141 -2.6450 -2.4980 -2.3550
 -2.1976 -2.0062 -1.7858 -1.5578 -1.3393 -0.8918 -0.5977 -0.4092 -0.2750 -0.1729
 -0.0960 -0.0402 -0.0006  0.0274  0.0467  0.0591  0.0655  0.0674  0.0659  0.0615
  0.0542
 -5.0578 -4.5519 -4.0812 -3.6566 -3.2832 -2.9649 -2.6980 -2.4761 -2.2890 -2.1231
 -1.9638 -1.7981 -1.6200 -1.4357 -1.2784 -0.9223 -0.6219 -0.4244 -0.2873
 [Fe/H] =  0.50 [alpha/Fe] = 0.40 BC value = F547M
 -6.3980 -6.3640 -6.0143 -5.5638 -5.1598 -4.8736 -4.7490 -4.7030 -4.0092 -3.2844
 -2.5693 -2.0059 -1.6095 -1.3296 -1.1252 -0.7823 -0.5523 -0.3783 -0.2408
 -6.0975 -6.0307 -6.0266 -6.4178 -6.4401 -6.1292 -5.5166 -4.7069 -3.9734 -3.2471
 -2.5550 -1.9998 -1.5994 -1.3139 -1.1047 -0.7598 -0.5317 -0.3625 -0.2312 -0.1257
 -5.8529 -5.7224 -5.6726 -5.6558 -5.6414 -5.6051 -5.4129 -4.7522 -3.9977 -3.2846
 -2.6082 -2.0483 -1.6310 -1.3300 -1.1092 -0.7524 -0.5226 -0.3548 -0.2274 -0.1263
 -0.0431
 -5.6952 -5.4923 -5.3650 -5.3015 -5.2731 -5.2362 -5.1195 -4.7326 -4.0507 -3.3504
 -2.6918 -2.1294 -1.6919 -1.3699 -1.1323 -0.7556 -0.5213 -0.3525 -0.2266 -0.1286
 -0.0492  0.0158
 -5.6061 -5.3330 -5.1295 -4.9983 -4.9254 -4.8768 -4.7979 -4.5707 -4.0648 -3.4270
 -2.7904 -2.2263 -1.7727 -1.4273 -1.1705 -0.7669 -0.5258 -0.3547 -0.2282 -0.1318
 -0.0551  0.0072  0.0578  0.0981
 -5.5702 -5.2462 -4.9765 -4.7706 -4.6310 -4.5429 -4.4678 -4.3289 -4.0012 -3.4690
 -2.8851 -2.3297 -1.8653 -1.4994 -1.2218 -0.7856 -0.5346 -0.3604 -0.2319 -0.1357
 -0.0609 -0.0008  0.0478  0.0867  0.1174  0.1405  0.1546  0.1591  0.1569  0.1470
 -5.4816 -5.1577 -4.8689 -4.6160 -4.4126 -4.2626 -4.1552 -4.0483 -3.8421 -3.4584
 -2.9484 -2.4273 -1.9609 -1.5800 -1.2837 -0.8116 -0.5470 -0.3692 -0.2380 -0.1404
 -0.0663 -0.0080  0.0386  0.0758  0.1053  0.1280  0.1436  0.1513  0.1501  0.1422
  0.1275
 -5.1269 -4.8905 -4.6611 -4.4398 -4.2333 -4.0485 -3.8926 -3.7645 -3.6182 -3.3628
 -2.9643 -2.5001 -2.0491 -1.6629 -1.3521 -0.8443 -0.5627 -0.3800 -0.2462 -0.1461
 -0.0714 -0.0142  0.0306  0.0661  0.0940  0.1154  0.1304  0.1392  0.1410  0.1345
  0.1216
 -4.7839 -4.4738 -4.2380 -4.0633 -3.9214 -3.7888 -3.6533 -3.5133 -3.3719 -3.1832
 -2.9004 -2.5185 -2.1076 -1.7311 -1.4158 -0.8798 -0.5797 -0.3909 -0.2548 -0.1520
 -0.0756 -0.0186  0.0249  0.0585  0.0845  0.1042  0.1177  0.1260  0.1284  0.1241
  0.1127
 -4.6850 -4.3027 -3.9802 -3.7249 -3.5320 -3.3913 -3.2832 -3.1896 -3.0942 -2.9617
 -2.7605 -2.4796 -2.1381 -1.7925 -1.4822 -0.9241 -0.6033 -0.4055 -0.2665 -0.1613
 -0.0821 -0.0238  0.0192  0.0515  0.0758  0.0936  0.1053  0.1116  0.1129  0.1092
  0.1006
 -4.7368 -4.3036 -3.9206 -3.5933 -3.3244 -3.1126 -2.9506 -2.8240 -2.7188 -2.6166
 -2.4943 -2.3150 -2.0727 -1.7956 -1.5196 -0.9692 -0.6305 -0.4220 -0.2793 -0.1719
 -0.0901 -0.0295  0.0143  0.0459  0.0687  0.0847  0.0943  0.0986  0.0981  0.0933
  0.0845
 -4.8804 -4.4145 -3.9872 -3.6058 -3.2766 -2.9992 -2.7726 -2.5899 -2.4402 -2.3095
 -2.1831 -2.0426 -1.8764 -1.6780 -1.5280 -1.0151 -0.6613 -0.4404 -0.2932
