 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F098M
  1.1129  1.1239  1.1187  1.1035  1.0845  1.0436  1.0202  0.9984  0.9690  0.9312
  0.8859  0.8351  0.7811  0.7249  0.6674  0.6094  0.5499  0.4875  0.4222  0.3567
  0.2922
  1.2515  1.2626  1.2577  1.2434  1.2244  1.2008  1.1745  1.1496  1.1323  1.1274
  1.1337  1.1386  1.1332  1.1184  1.0987  1.0512  1.0208  0.9960  0.9653  0.9271
  0.8815  0.8301  0.7752  0.7182  0.6599  0.6007  0.5405  0.4796  0.4166  0.3506
  0.2842
  1.2453  1.2715  1.2883  1.2937  1.2879  1.2734  1.2540  1.2324  1.2073  1.1844
  1.1696  1.1614  1.1513  1.1354  1.1150  1.0621  1.0246  0.9959  0.9635  0.9243
  0.8782  0.8263  0.7705  0.7124  0.6530  0.5925  0.5311  0.4691  0.4064  0.3423
  0.2758
  1.2423  1.2691  1.2902  1.3047  1.3115  1.3102  1.3022  1.2891  1.2716  1.2491
  1.2228  1.1993  1.1788  1.1578  1.1349  1.0769  1.0322  0.9990  0.9645  0.9241
  0.8777  0.8256  0.7692  0.7101  0.6495  0.5877  0.5247  0.4613  0.3976  0.3334
  0.2674
  1.2483  1.2739  1.2935  1.3080  1.3175  1.3213  1.3193  1.3122  1.3010  1.2857
  1.2660  1.2415  1.2156  1.1893  1.1625  1.0961  1.0436  1.0050  0.9681  0.9264
  0.8793  0.8269  0.7702  0.7103  0.6486  0.5854  0.5208  0.4555  0.3900  0.3245
  0.2590
  1.2569  1.2824  1.3013  1.3144  1.3225  1.3262  1.3255  1.3206  1.3115  1.2989
  1.2830  1.2634  1.2403  1.2149  1.1978  1.1197  1.0588  1.0139  0.9743
 [Fe/H] =  0.50 [alpha/Fe] = 0.40 BC value = F098M
  0.1489  0.0657  0.1421  0.3144  0.5404  0.7529  0.9137  0.9360  1.0467  1.1131
  1.1398  1.1407  1.1318  1.1222  1.1146  1.1059  1.0987  1.0840  1.0608
  0.3420  0.2597  0.2168  0.2161  0.2923  0.4380  0.6464  0.8773  1.0143  1.0955
  1.1290  1.1320  1.1224  1.1103  1.1003  1.0875  1.0789  1.0630  1.0387  1.0064
  0.5396  0.4604  0.4119  0.3766  0.3827  0.4457  0.5909  0.8208  0.9847  1.0796
  1.1225  1.1301  1.1210  1.1070  1.0941  1.0752  1.0647  1.0480  1.0223  0.9887
  0.9475
  0.7455  0.6722  0.6089  0.5640  0.5474  0.5713  0.6494  0.7932  0.9560  1.0645
  1.1176  1.1315  1.1247  1.1097  1.0940  1.0677  1.0541  1.0366  1.0101  0.9754
  0.9331  0.8848
  0.9244  0.8600  0.7989  0.7484  0.7166  0.7120  0.7437  0.8214  0.9427  1.0504
  1.1127  1.1343  1.1312  1.1167  1.0990  1.0646  1.0463  1.0276  1.0006  0.9651
  0.9221  0.8731  0.8201  0.7644
  1.0753  1.0258  0.9726  0.9223  0.8820  0.8586  0.8588  0.8893  0.9568  1.0448
  1.1087  1.1374  1.1391  1.1263  1.1078  1.0656  1.0413  1.0205  0.9930  0.9571
  0.9135  0.8639  0.8104  0.7545  0.6971  0.6380  0.5759  0.5098  0.4441  0.3782
  1.1825  1.1546  1.1184  1.0762  1.0353  1.0019  0.9822  0.9815  1.0049  1.0552
  1.1097  1.1411  1.1476  1.1376  1.1194  1.0709  1.0394  1.0156  0.9870  0.9508
  0.9069  0.8568  0.8027  0.7463  0.6886  0.6297  0.5693  0.5061  0.4391  0.3726
  0.3063
  1.2407  1.2317  1.2150  1.1917  1.1631  1.1316  1.1031  1.0835  1.0780  1.0910
  1.1214  1.1479  1.1570  1.1498  1.1328  1.0801  1.0409  1.0130  0.9828  0.9461
  0.9021  0.8516  0.7969  0.7398  0.6814  0.6221  0.5616  0.4997  0.4353  0.3675
  0.2998
  1.2516  1.2703  1.2753  1.2660  1.2474  1.2260  1.2048  1.1833  1.1627  1.1503
  1.1518  1.1629  1.1690  1.1630  1.1472  1.0922  1.0460  1.0129  0.9805  0.9427
  0.8983  0.8475  0.7922  0.7341  0.6748  0.6146  0.5532  0.4909  0.4272  0.3613
  0.2927
  1.2458  1.2707  1.2893  1.2992  1.2997  1.2911  1.2764  1.2589  1.2410  1.2220
  1.2032  1.1929  1.1878  1.1790  1.1634  1.1075  1.0552  1.0164  0.9811  0.9419
  0.8970  0.8462  0.7906  0.7318  0.6715  0.6102  0.5477  0.4843  0.4199  0.3545
  0.2876
  1.2497  1.2736  1.2930  1.3075  1.3162  1.3180  1.3134  1.3042  1.2920  1.2775
  1.2605  1.2403  1.2214  1.2040  1.1847  1.1253  1.0679  1.0232  0.9845  0.9435
  0.8977  0.8468  0.7910  0.7318  0.6705  0.6080  0.5443  0.4795  0.4138  0.3474
  0.2804
  1.2596  1.2834  1.3015  1.3149  1.3240  1.3286  1.3283  1.3234  1.3147  1.3033
  1.2900  1.2738  1.2548  1.2336  1.2111  1.1456  1.0841  1.0333  0.9907
