 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F555W
 -0.1758 -0.1327 -0.1045 -0.0874 -0.0770 -0.0699 -0.0643 -0.0592 -0.0547 -0.0510
 -0.0474
 -4.3805 -3.8757 -3.4426 -3.0519 -2.6973 -2.3808 -2.1061 -1.8741 -1.6807 -1.5181
 -1.3787 -1.2561 -1.1460 -1.0464 -0.9563 -0.7627 -0.5934 -0.4442 -0.3265
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = F555W
 -3.9726 -3.5266 -3.1594 -2.8586 -2.5852 -2.3394 -2.1333 -1.9436 -1.7706 -1.6210
 -1.4808 -1.3500 -1.2297 -1.1196 -1.0194 -0.8063 -0.6296 -0.4814 -0.3577
 -3.8894 -3.5529 -3.1619 -2.8292 -2.5460 -2.2927 -2.0813 -1.8894 -1.7166 -1.5657
 -1.4254 -1.2953 -1.1755 -1.0662 -0.9668 -0.7591 -0.5948 -0.4577 -0.3388 -0.2344
 -3.7287 -3.5513 -3.1993 -2.8485 -2.5441 -2.2794 -2.0544 -1.8608 -1.6882 -1.5355
 -1.3957 -1.2662 -1.1467 -1.0374 -0.9380 -0.7312 -0.5706 -0.4390 -0.3268 -0.2300
 -0.1478
 -3.5184 -3.2992 -3.1889 -2.8899 -2.5747 -2.2965 -2.0558 -1.8523 -1.6768 -1.5217
 -1.3822 -1.2531 -1.1338 -1.0242 -0.9242 -0.7160 -0.5562 -0.4276 -0.3198 -0.2283
 -0.1514 -0.0876
 -3.3971 -3.0790 -2.9168 -2.8452 -2.6141 -2.3339 -2.0813 -1.8635 -1.6789 -1.5197
 -1.3792 -1.2504 -1.1312 -1.0212 -0.9204 -0.7094 -0.5483 -0.4210 -0.3163 -0.2286
 -0.1558 -0.0961 -0.0464 -0.0033
 -3.4654 -3.0729 -2.7815 -2.5931 -2.5001 -2.3596 -2.1222 -1.8941 -1.6961 -1.5284
 -1.3834 -1.2544 -1.1353 -1.0251 -0.9236 -0.7092 -0.5452 -0.4176 -0.3146 -0.2298
